"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
135	4.349941e+01	2.236685e-01	0.000000e+00	9.877146e-01	-1.562686e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	1.562686e-01	9.877146e-01	0.000000e+00
136	4.386779e+01	1.653849e-01	0.000000e+00	9.913178e-01	-1.314879e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	1.314879e-01	9.913178e-01	0.000000e+00
137	4.423753e+01	1.163438e-01	0.000000e+00	9.942162e-01	-1.073975e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	1.073975e-01	9.942162e-01	0.000000e+00
138	4.460834e+01	7.628769e-02	0.000000e+00	9.964557e-01	-8.411915e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	8.411915e-02	9.964557e-01	0.000000e+00
139	4.497999e+01	4.491373e-02	0.000000e+00	9.980928e-01	-6.173157e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	6.173157e-02	9.980928e-01	0.000000e+00
140	4.535225e+01	2.188967e-02	0.000000e+00	9.991990e-01	-4.001674e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	4.001674e-02	9.991990e-01	0.000000e+00
141	4.572492e+01	6.964606e-03	0.000000e+00	9.998256e-01	-1.867334e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	1.867334e-02	9.998256e-01	0.000000e+00
142	4.609783e+01	0.000000e+00	0.000000e+00	9.999880e-01	-4.906000e-03	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	4.906000e-03	9.999880e-01	0.000000e+00
143	4.609783e+01	0.000000e+00	0.000000e+00	9.999821e-01	5.988467e-03	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-5.988467e-03	9.999821e-01	0.000000e+00
144	4.668483e+01	1.054591e-02	0.000000e+00	9.996589e-01	2.611668e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-2.611668e-02	9.996589e-01	0.000000e+00
145	4.727164e+01	5.653832e-02	0.000000e+00	9.989740e-01	4.528844e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.528844e-02	9.989740e-01	0.000000e+00
146	4.785805e+01	1.362929e-01	0.000000e+00	9.979969e-01	6.326205e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-6.326205e-02	9.979969e-01	0.000000e+00
147	4.844388e+01	2.476997e-01	0.000000e+00	9.968084e-01	7.983070e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-7.983070e-02	9.968084e-01	0.000000e+00
148	4.902902e+01	3.882844e-01	0.000000e+00	9.954924e-01	9.484153e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-9.484153e-02	9.954924e-01	0.000000e+00
149	4.961339e+01	5.553038e-01	0.000000e+00	9.941270e-01	1.082198e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.082198e-01	9.941270e-01	0.000000e+00
150	5.019695e+01	7.458827e-01	0.000000e+00	9.927785e-01	1.199618e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.199618e-01	9.927785e-01	0.000000e+00
151	5.077973e+01	9.571397e-01	0.000000e+00	9.914969e-01	1.301300e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.301300e-01	9.914969e-01	0.000000e+00
152	5.136175e+01	1.186303e+00	0.000000e+00	9.903155e-01	1.388352e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.388352e-01	9.903155e-01	0.000000e+00
153	5.194307e+01	1.430797e+00	0.000000e+00	9.892516e-01	1.462232e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.462232e-01	9.892516e-01	0.000000e+00
154	5.252378e+01	1.688302e+00	0.000000e+00	9.883115e-01	1.524478e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.524478e-01	9.883115e-01	0.000000e+00
155	5.310393e+01	1.956768e+00	0.000000e+00	9.874925e-01	1.576662e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.576662e-01	9.874925e-01	0.000000e+00
156	5.368360e+01	2.234424e+00	0.000000e+00	9.867859e-01	1.620295e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.620295e-01	9.867859e-01	0.000000e+00
157	5.426285e+01	2.519763e+00	0.000000e+00	9.861815e-01	1.656687e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.656687e-01	9.861815e-01	0.000000e+00
158	5.484175e+01	2.811512e+00	0.000000e+00	9.856669e-01	1.687029e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.687029e-01	9.856669e-01	0.000000e+00
159	5.542035e+01	3.108604e+00	0.000000e+00	9.852303e-01	1.712344e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.712344e-01	9.852303e-01	0.000000e+00
160	5.599869e+01	3.410154e+00	0.000000e+00	9.848604e-01	1.733492e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.733492e-01	9.848604e-01	0.000000e+00
161	5.657682e+01	3.715428e+00	0.000000e+00	9.845497e-01	1.751054e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.751054e-01	9.845497e-01	0.000000e+00
162	5.715476e+01	4.023795e+00	0.000000e+00	9.844356e-01	1.757455e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.757455e-01	9.844356e-01	0.000000e+00
163	5.773264e+01	4.333289e+00	0.000000e+00	9.844360e-01	1.757435e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.757435e-01	9.844360e-01	0.000000e+00
164	5.831051e+01	4.642780e+00	0.000000e+00	9.844362e-01	1.757425e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.757425e-01	9.844362e-01	0.000000e+00
165	5.888839e+01	4.952269e+00	0.000000e+00	9.844362e-01	1.757425e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.757425e-01	9.844362e-01	0.000000e+00
166	5.946626e+01	5.261758e+00	0.000000e+00	9.844362e-01	1.757425e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.757425e-01	9.844362e-01	0.000000e+00
167	6.004414e+01	5.571247e+00	0.000000e+00	9.844360e-01	1.757435e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.757435e-01	9.844360e-01	0.000000e+00
168	6.062202e+01	5.880737e+00	0.000000e+00	9.844362e-01	1.757425e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.757425e-01	9.844362e-01	0.000000e+00
169	6.119989e+01	6.190226e+00	0.000000e+00	9.844362e-01	1.757425e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.757425e-01	9.844362e-01	0.000000e+00
170	6.177777e+01	6.499715e+00	0.000000e+00	9.844362e-01	1.757425e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.757425e-01	9.844362e-01	0.000000e+00
171	6.235564e+01	6.809204e+00	0.000000e+00	9.844360e-01	1.757435e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.757435e-01	9.844360e-01	0.000000e+00
172	6.293352e+01	7.118695e+00	0.000000e+00	9.844362e-01	1.757425e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.757425e-01	9.844362e-01	0.000000e+00
173	6.351140e+01	7.428184e+00	0.000000e+00	9.844362e-01	1.757425e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.757425e-01	9.844362e-01	0.000000e+00
174	6.408927e+01	7.737673e+00	0.000000e+00	9.844653e-01	1.755792e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.755792e-01	9.844653e-01	0.000000e+00
175	6.466716e+01	8.046874e+00	0.000000e+00	9.850101e-01	1.724967e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.724967e-01	9.850101e-01	0.000000e+00
176	6.524538e+01	8.350647e+00	0.000000e+00	9.858039e-01	1.679005e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.679005e-01	9.858039e-01	0.000000e+00
177	6.582406e+01	8.646326e+00	0.000000e+00	9.866824e-01	1.626585e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.626585e-01	9.866824e-01	0.000000e+00
178	6.640325e+01	8.932774e+00	0.000000e+00	9.876498e-01	1.566776e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.566776e-01	9.876498e-01	0.000000e+00
179	6.698301e+01	9.208689e+00	0.000000e+00	9.887079e-01	1.498558e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.498558e-01	9.887079e-01	0.000000e+00
180	6.756340e+01	9.472590e+00	0.000000e+00	9.898558e-01	1.420759e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.420759e-01	9.898558e-01	0.000000e+00
181	6.814445e+01	9.722791e+00	0.000000e+00	9.910858e-01	1.332253e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.332253e-01	9.910858e-01	0.000000e+00
182	6.872623e+01	9.957405e+00	0.000000e+00	9.923829e-01	1.231919e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.231919e-01	9.923829e-01	0.000000e+00
183	6.930877e+01	1.017435e+01	0.000000e+00	9.937230e-01	1.118690e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.118690e-01	9.937230e-01	0.000000e+00
184	6.989210e+01	1.037136e+01	0.000000e+00	9.950695e-01	9.917996e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-9.917996e-02	9.950695e-01	0.000000e+00
185	7.047622e+01	1.054602e+01	0.000000e+00	9.963738e-01	8.508328e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-8.508328e-02	9.963738e-01	0.000000e+00
186	7.106110e+01	1.069585e+01	0.000000e+00	9.975762e-01	6.958255e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-6.958255e-02	9.975762e-01	0.000000e+00
187	7.164669e+01	1.081839e+01	0.000000e+00	9.986079e-01	5.274745e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-5.274745e-02	9.986079e-01	0.000000e+00
188	7.223289e+01	1.091128e+01	0.000000e+00	9.993974e-01	3.471171e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-3.471171e-02	9.993974e-01	0.000000e+00
189	7.281954e+01	1.097241e+01	0.000000e+00	9.998772e-01	1.566899e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.566899e-02	9.998772e-01	0.000000e+00
190	7.340648e+01	1.100000e+01	0.000000e+00	9.999914e-01	-4.139127e-03	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	4.139127e-03	9.999914e-01	0.000000e+00
191	7.399349e+01	1.099271e+01	0.000000e+00	9.997012e-01	-2.444524e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.444524e-02	9.997012e-01	0.000000e+00
192	7.458033e+01	1.094966e+01	0.000000e+00	9.989874e-01	-4.499016e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	4.499016e-02	9.989874e-01	0.000000e+00
193	7.516675e+01	1.087043e+01	0.000000e+00	9.978498e-01	-6.554186e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	6.554186e-02	9.978498e-01	0.000000e+00
194	7.575249e+01	1.075501e+01	0.000000e+00	9.963011e-01	-8.593046e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	8.593046e-02	9.963011e-01	0.000000e+00
195	7.633734e+01	1.060368e+01	0.000000e+00	9.943612e-01	-1.060462e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	1.060462e-01	9.943612e-01	0.000000e+00
196	7.692104e+01	1.041693e+01	0.000000e+00	9.920480e-01	-1.258601e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	1.258601e-01	9.920480e-01	0.000000e+00
197	7.750338e+01	1.019529e+01	0.000000e+00	9.893886e-01	-1.452936e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	1.452936e-01	9.893886e-01	0.000000e+00
198	7.808416e+01	9.939422e+00	0.000000e+00	9.864192e-01	-1.642470e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	1.642470e-01	9.864192e-01	0.000000e+00
199	7.866320e+01	9.650177e+00	0.000000e+00	9.831790e-01	-1.826447e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	1.826447e-01	9.831790e-01	0.000000e+00
200	7.924034e+01	9.328533e+00	0.000000e+00	9.797180e-01	-2.003811e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.003811e-01	9.797180e-01	0.000000e+00
201	7.981545e+01	8.975654e+00	0.000000e+00	9.761017e-01	-2.173140e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.173140e-01	9.761017e-01	0.000000e+00
202	8.038843e+01	8.592957e+00	0.000000e+00	9.724141e-01	-2.332611e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.332611e-01	9.724141e-01	0.000000e+00
203	8.095925e+01	8.182175e+00	0.000000e+00	9.687640e-01	-2.479845e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.479845e-01	9.687640e-01	0.000000e+00
204	8.152793e+01	7.745466e+00	0.000000e+00	9.652881e-01	-2.611876e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.611876e-01	9.652881e-01	0.000000e+00
205	8.209456e+01	7.285505e+00	0.000000e+00	9.621555e-01	-2.725010e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.725010e-01	9.621555e-01	0.000000e+00
206	8.265936e+01	6.805621e+00	0.000000e+00	9.595722e-01	-2.814627e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.814627e-01	9.595722e-01	0.000000e+00
207	8.322264e+01	6.309955e+00	0.000000e+00	9.577731e-01	-2.875251e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.875251e-01	9.577731e-01	0.000000e+00
208	8.378486e+01	5.803613e+00	0.000000e+00	9.570143e-01	-2.900407e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.900407e-01	9.570143e-01	0.000000e+00
209	8.434664e+01	5.292841e+00	0.000000e+00	9.572867e-01	-2.891404e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.891404e-01	9.572867e-01	0.000000e+00
210	8.490858e+01	4.783654e+00	0.000000e+00	9.581052e-01	-2.864164e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.864164e-01	9.581052e-01	0.000000e+00
211	8.547100e+01	4.279264e+00	0.000000e+00	9.594445e-01	-2.818975e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.818975e-01	9.594445e-01	0.000000e+00
212	8.603421e+01	3.782833e+00	0.000000e+00	9.613652e-01	-2.752763e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.752763e-01	9.613652e-01	0.000000e+00
213	8.659854e+01	3.298061e+00	0.000000e+00	9.639045e-01	-2.662481e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.662481e-01	9.639045e-01	0.000000e+00
214	8.716436e+01	2.829189e+00	0.000000e+00	9.670541e-01	-2.545708e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.545708e-01	9.670541e-01	0.000000e+00
215	8.773204e+01	2.380880e+00	0.000000e+00	9.707400e-01	-2.401328e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.401328e-01	9.707400e-01	0.000000e+00
216	8.830187e+01	1.957998e+00	0.000000e+00	9.748062e-01	-2.230534e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.230534e-01	9.748062e-01	0.000000e+00
217	8.887410e+01	1.565193e+00	0.000000e+00	9.790272e-01	-2.037294e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.037294e-01	9.790272e-01	0.000000e+00
218	8.944880e+01	1.206418e+00	0.000000e+00	9.833277e-01	-1.818421e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	1.818421e-01	9.833277e-01	0.000000e+00
219	9.002602e+01	8.861874e-01	0.000000e+00	9.876507e-01	-1.566719e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	1.566719e-01	9.876507e-01	0.000000e+00
220	9.060578e+01	6.102825e-01	0.000000e+00	9.916847e-01	-1.286916e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	1.286916e-01	9.916847e-01	0.000000e+00
221	9.118791e+01	3.836519e-01	0.000000e+00	9.951514e-01	-9.835464e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	9.835464e-02	9.951514e-01	0.000000e+00
222	9.177208e+01	2.104458e-01	0.000000e+00	9.978220e-01	-6.596360e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	6.596360e-02	9.978220e-01	0.000000e+00
223	9.235781e+01	9.428154e-02	0.000000e+00	9.994986e-01	-3.166159e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	3.166159e-02	9.994986e-01	0.000000e+00
224	9.294453e+01	3.852434e-02	0.000000e+00	9.994986e-01	-3.166159e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	3.166159e-02	9.994986e-01	0.000000e+00
225	9.294453e+01	3.852434e-02	0.000000e+00	1.000000e+00	6.229634e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
226	9.394453e+01	4.475398e-02	0.000000e+00	1.000000e+00	1.867479e-02	0.000000e+00	0.000000e+00	0.000000e+00	1.244516e-02	-6.229513e-03	9.999805e-01	-4.447948e-04
227	9.494453e+01	6.342877e-02	0.000000e+00	1.000000e+00	3.107764e-02	0.000000e+00	0.000000e+00	0.000000e+00	3.725086e-02	-1.867151e-02	9.998241e-01	-1.778171e-03
228	9.594453e+01	9.450641e-02	0.000000e+00	1.000000e+00	4.341010e-02	0.000000e+00	0.000000e+00	0.000000e+00	7.424822e-02	-3.106240e-02	9.995095e-01	-3.997100e-03
229	9.694453e+01	1.379165e-01	0.000000e+00	1.000000e+00	5.564421e-02	0.000000e+00	0.000000e+00	0.000000e+00	1.231847e-01	-4.336816e-02	9.990340e-01	-7.096524e-03
230	9.794453e+01	1.935607e-01	0.000000e+00	1.000000e+00	6.775227e-02	0.000000e+00	0.000000e+00	0.000000e+00	1.837250e-01	-5.555486e-02	9.983943e-01	-1.106935e-02
231	9.894453e+01	2.613130e-01	0.000000e+00	1.000000e+00	7.970685e-02	0.000000e+00	0.000000e+00	0.000000e+00	2.554525e-01	-6.758875e-02	9.975865e-01	-1.590640e-02
232	9.994453e+01	3.410198e-01	0.000000e+00	1.000000e+00	9.148087e-02	0.000000e+00	0.000000e+00	0.000000e+00	3.378706e-01	-7.943632e-02	9.966060e-01	-2.159645e-02
233	1.009445e+02	4.325007e-01	0.000000e+00	1.000000e+00	1.030477e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.304049e-01	-9.106443e-02	9.954477e-01	-2.812614e-02
234	1.019445e+02	5.355484e-01	0.000000e+00	1.000000e+00	1.143810e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.324050e-01	-1.024403e-01	9.941062e-01	-3.547998e-02
235	1.029445e+02	6.499294e-01	0.000000e+00	1.000000e+00	1.254552e-01	0.000000e+00	0.000000e+00	0.000000e+00	6.431474e-01	-1.135318e-01	9.925755e-01	-4.364035e-02
236	1.039445e+02	7.753846e-01	0.000000e+00	1.000000e+00	1.362453e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.618379e-01	-1.243072e-01	9.908493e-01	-5.258743e-02
237	1.049445e+02	9.116299e-01	0.000000e+00	1.000000e+00	1.467267e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.876148e-01	-1.347359e-01	9.889212e-01	-6.229922e-02
238	1.059445e+02	1.058357e+00	0.000000e+00	1.000000e+00	1.568757e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.019552e+00	-1.447876e-01	9.867846e-01	-7.275152e-02
239	1.069445e+02	1.215232e+00	0.000000e+00	1.000000e+00	1.666694e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.156663e+00	-1.544336e-01	9.844329e-01	-8.391794e-02
240	1.079445e+02	1.381902e+00	0.000000e+00	1.000000e+00	1.760854e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.297904e+00	-1.636459e-01	9.818595e-01	-9.576991e-02
241	1.089445e+02	1.557987e+00	0.000000e+00	1.000000e+00	1.851026e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.442180e+00	-1.723979e-01	9.790583e-01	-1.082767e-01
242	1.099445e+02	1.743090e+00	0.000000e+00	1.000000e+00	1.937005e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.588344e+00	-1.806645e-01	9.760231e-01	-1.214055e-01
243	1.109445e+02	1.936790e+00	0.000000e+00	1.000000e+00	2.018596e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.735207e+00	-1.884219e-01	9.727484e-01	-1.351213e-01
244	1.119445e+02	2.138650e+00	0.000000e+00	1.000000e+00	2.095614e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.881541e+00	-1.956482e-01	9.692292e-01	-1.493873e-01
245	1.129445e+02	2.348211e+00	0.000000e+00	1.000000e+00	2.167885e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.026083e+00	-2.023234e-01	9.654611e-01	-1.641648e-01
246	1.139445e+02	2.565000e+00	0.000000e+00	1.000000e+00	2.235245e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.167539e+00	-2.084293e-01	9.614407e-01	-1.794132e-01
247	1.149445e+02	2.788524e+00	0.000000e+00	1.000000e+00	2.297541e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.304591e+00	-2.139499e-01	9.571652e-01	-1.950903e-01
248	1.159445e+02	3.018278e+00	0.000000e+00	1.000000e+00	2.354633e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.435902e+00	-2.188714e-01	9.526331e-01	-2.111526e-01
249	1.169445e+02	3.253742e+00	0.000000e+00	1.000000e+00	2.406391e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.560120e+00	-2.231825e-01	9.478440e-01	-2.275549e-01
250	1.179445e+02	3.494381e+00	0.000000e+00	1.000000e+00	2.452697e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.675886e+00	-2.268742e-01	9.427987e-01	-2.442513e-01
251	1.189445e+02	3.739651e+00	0.000000e+00	1.000000e+00	2.493447e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.781837e+00	-2.299402e-01	9.374992e-01	-2.611948e-01
252	1.199445e+02	3.988995e+00	0.000000e+00	1.000000e+00	2.528549e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.876612e+00	-2.323766e-01	9.319492e-01	-2.783377e-01
253	1.209445e+02	4.241850e+00	0.000000e+00	1.000000e+00	2.557923e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.958859e+00	-2.341825e-01	9.261536e-01	-2.956318e-01
254	1.219445e+02	4.497642e+00	0.000000e+00	1.000000e+00	2.581502e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.027239e+00	-2.353594e-01	9.201190e-01	-3.130287e-01
255	1.229445e+02	4.755793e+00	0.000000e+00	1.000000e+00	2.599234e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.080433e+00	-2.359116e-01	9.138537e-01	-3.304801e-01
256	1.239445e+02	5.015716e+00	0.000000e+00	1.000000e+00	2.611077e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.117147e+00	-2.358460e-01	9.073676e-01	-3.479379e-01
257	1.249445e+02	5.276824e+00	0.000000e+00	1.000000e+00	2.617005e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.136118e+00	-2.351724e-01	9.006720e-01	-3.653546e-01
258	1.259445e+02	5.538524e+00	0.000000e+00	1.000000e+00	2.617005e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.136118e+00	-2.339027e-01	8.937801e-01	-3.826834e-01
259	1.269445e+02	5.800225e+00	0.000000e+00	1.000000e+00	2.611077e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.115961e+00	-2.320517e-01	8.867069e-01	-3.998787e-01
260	1.279445e+02	6.061333e+00	0.000000e+00	1.000000e+00	2.599234e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.074510e+00	-2.296360e-01	8.794687e-01	-4.168958e-01
261	1.289445e+02	6.321256e+00	0.000000e+00	1.000000e+00	2.581502e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.010677e+00	-2.266749e-01	8.720836e-01	-4.336919e-01
262	1.299445e+02	6.579406e+00	0.000000e+00	1.000000e+00	2.557923e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.923433e+00	-2.231893e-01	8.645713e-01	-4.502255e-01
263	1.309445e+02	6.835198e+00	0.000000e+00	1.000000e+00	2.528549e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.811813e+00	-2.192019e-01	8.569528e-01	-4.664573e-01
264	1.319445e+02	7.088053e+00	0.000000e+00	1.000000e+00	2.493447e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.674916e+00	-2.147372e-01	8.492506e-01	-4.823498e-01
265	1.329445e+02	7.337398e+00	0.000000e+00	1.000000e+00	2.452697e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.511915e+00	-2.098207e-01	8.414886e-01	-4.978677e-01
266	1.339445e+02	7.582668e+00	0.000000e+00	1.000000e+00	2.406391e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.322058e+00	-2.044793e-01	8.336916e-01	-5.129781e-01
267	1.349445e+02	7.823307e+00	0.000000e+00	1.000000e+00	2.354633e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.104676e+00	-1.987404e-01	8.258858e-01	-5.276504e-01
268	1.359445e+02	8.058770e+00	0.000000e+00	1.000000e+00	2.297541e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.859182e+00	-1.926321e-01	8.180982e-01	-5.418563e-01
269	1.369445e+02	8.288524e+00	0.000000e+00	1.000000e+00	2.235245e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.585078e+00	-1.861828e-01	8.103565e-01	-5.555702e-01
270	1.379445e+02	8.512049e+00	0.000000e+00	1.000000e+00	2.167885e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.281958e+00	-1.794207e-01	8.026894e-01	-5.687688e-01
271	1.389445e+02	8.728837e+00	0.000000e+00	1.000000e+00	2.095614e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.495124e-01	-1.723741e-01	7.951256e-01	-5.814314e-01
272	1.399445e+02	8.938399e+00	0.000000e+00	1.000000e+00	2.018596e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.875274e-01	-1.650704e-01	7.876946e-01	-5.935394e-01
273	1.409445e+02	9.140258e+00	0.000000e+00	1.000000e+00	1.937005e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.958912e-01	-1.575364e-01	7.804258e-01	-6.050768e-01
